Type,Species,Scientific Name,Family,Order,Habitat,Feeding,Plastic color,Color_no
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Shy Albatross,Thalassarche cauta,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Silver Gull,Chroicocephalus novaehollandiae,Laridae,Charadriiformes,Coastal beach,Pick from beach,White,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,White,6
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,White,2
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,19
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,2
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,3
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,1
Bird,Westland Black Petrel,Procellaria westlandica,Procellariidae,Procellariiformes,Pelagic,Surface feeding,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,9
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,4
Trawl,NA,NA,NA,NA,NA,NA,White,4
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,22
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,4
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,10
Trawl,NA,NA,NA,NA,NA,NA,White,4
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,2
Trawl,NA,NA,NA,NA,NA,NA,White,6
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,13
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,1
Trawl,NA,NA,NA,NA,NA,NA,White,0
Trawl,NA,NA,NA,NA,NA,NA,White,3
Trawl,NA,NA,NA,NA,NA,NA,White,3
"*note: this is a cleaned dataset used for analysis in the paper: some of the single species samples were removed and not analysed, and some of the samples where debris was collected but degraded before it could be measured/categorised was also not included.",NA,NA,NA,NA,NA,NA,White,NA
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Antarctic Prion,Pachyptila desolata,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0
Bird,Australia Pelican,Pelecanus conspicillatus,Pelecanidae,Pelecaniformes,Coastal marine,Surface feeding,Yellow,0
Bird,Bullers Albatross,Thalassarche bulleri,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fairy Prion,Pachyptila turtur,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Fluttering Shearwater,Puffinus gavia,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Yellow,0
Bird,Gould's Petrel,Pterodroma leucoptera,Procellariidae,Procellariiformes,Pelagic,NA,Yellow,0
Bird,Little Shearwater,Puffinus assimilis,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Cormorant,Phalacrocorax varius,Phalacrocoracidae,Suliformes,Coastal marine,Diving,Yellow,0
Bird,Pied Oystercatcher,Haematopus longirostris,Haematopodidae,Charadriiformes,Coastal beach,Probe with bill,Yellow,0
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Salvin's Prion,Pachyptila salvini,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,3
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,5
Bird,Short Tailed Shearwater,Puffinus tenuirostris,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Shy Albatross,Thalassarche cauta,Diomedeiadae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Silver Gull,Chroicocephalus novaehollandiae,Laridae,Charadriiformes,Coastal beach,Pick from beach,Yellow,1
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Yellow,0
Bird,Slender Billed Prion,Pachyptila belcheri,Procellariidae,Procellariiformes,Pelagic,Flight feeding,Yellow,0
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,4
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Southern Giant Petrel,Macronectes giganteus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,1
Bird,Wedge Tailed Shearwater,Puffinus pacificus,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Bird,Westland Black Petrel,Procellaria westlandica,Procellariidae,Procellariiformes,Pelagic,Surface feeding,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,1
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,3
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,1
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,2
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
Trawl,NA,NA,NA,NA,NA,NA,Yellow,0
"*note: this is a cleaned dataset used for analysis in the paper: some of the single species samples were removed and not analysed, and some of the samples where debris was collected but degraded before it could be measured/categorised was also not included.",NA,NA,NA,NA,NA,NA,Yellow,NA
